"Variable","Statistic","Full_Sample","ISO14001_No","ISO14001_Yes","P_Value"
"releases","Max",2158.6781,6.254692,5.208553,1.487922985421e-134
"insp","Mean",2239.9514,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",2080.5201,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",1910.1474,0,0,7.2738672869272e-311
"insp","Max",2035.0857,5,6,7.2738672869272e-311
"sales","Mean",2466.6912,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",2082.1982,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",2047.3101,215.09403,594.30968,1.59488133699139e-25
"sales","Max",2098.446,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",1952.049,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",2237.474,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",1839.1601,-13.55661,-9.617299,0.0357124491804931
"rd","Max",1801.3096,133.6687,135.684,0.0357124491804931
"releases","Mean",2223.1524,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",1530.6204,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",2014.1172,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",2209.1363,6.254692,5.208553,1.487922985421e-134
"insp","Mean",1840.4784,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",2014.7069,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",1818.9489,0,0,7.2738672869272e-311
"insp","Max",1785.9673,5,6,7.2738672869272e-311
"sales","Mean",2009.3214,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",2032.5816,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",2174.8851,215.09403,594.30968,1.59488133699139e-25
"sales","Max",2063.1864,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",2106.2548,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",1919.2537,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",2130.0615,-13.55661,-9.617299,0.0357124491804931
"rd","Max",1963.8509,133.6687,135.684,0.0357124491804931
"releases","Mean",1933.5386,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",1931.2075,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",2053.583,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",1840.4798,6.254692,5.208553,1.487922985421e-134
"insp","Mean",2045.6258,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",2118.5827,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",1543.1055,0,0,7.2738672869272e-311
"insp","Max",2010.5857,5,6,7.2738672869272e-311
"sales","Mean",1972.3338,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",2209.3604,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",1601.4467,215.09403,594.30968,1.59488133699139e-25
"sales","Max",1763.4144,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",1904.466,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",1834.8118,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",2170.0232,-13.55661,-9.617299,0.0357124491804931
"rd","Max",2069.3899,133.6687,135.684,0.0357124491804931
"releases","Mean",1866.9485,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",2239.2635,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",2056.3205,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",2006.6986,6.254692,5.208553,1.487922985421e-134
"insp","Mean",1864.8149,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",2030.8582,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",2005.4628,0,0,7.2738672869272e-311
"insp","Max",2045.0571,5,6,7.2738672869272e-311
"sales","Mean",2022.9651,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",2207.4184,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",2104.487,215.09403,594.30968,1.59488133699139e-25
"sales","Max",2005.9035,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",2018.317,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",2045.4834,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",2314.8177,-13.55661,-9.617299,0.0357124491804931
"rd","Max",1913.1478,133.6687,135.684,0.0357124491804931
"releases","Mean",1846.6734,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",1918.9182,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",2025.6598,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",2332.199,6.254692,5.208553,1.487922985421e-134
"insp","Mean",2161.2569,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",1775.4565,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",1894.5427,0,0,7.2738672869272e-311
"insp","Max",1689.6969,5,6,7.2738672869272e-311
"sales","Mean",1954.2042,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",1989.2645,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",1906.4949,215.09403,594.30968,1.59488133699139e-25
"sales","Max",2365.4985,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",1902.6465,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",1799.2449,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",1992.0381,-13.55661,-9.617299,0.0357124491804931
"rd","Max",2247.2559,133.6687,135.684,0.0357124491804931
"releases","Mean",1929.7089,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",2089.2535,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",1794.6186,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",2088.1387,6.254692,5.208553,1.487922985421e-134
"insp","Mean",1880.3608,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",2271.6902,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",2138.2055,0,0,7.2738672869272e-311
"insp","Max",2167.9799,5,6,7.2738672869272e-311
"sales","Mean",1940.1906,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",2265.6272,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",1980.1156,215.09403,594.30968,1.59488133699139e-25
"sales","Max",2306.5768,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",2498.6349,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",1852.9759,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",1923.1855,-13.55661,-9.617299,0.0357124491804931
"rd","Max",1772.7494,133.6687,135.684,0.0357124491804931
"releases","Mean",2053.409,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",2042.3302,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",1699.8178,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",1964.6844,6.254692,5.208553,1.487922985421e-134
"insp","Mean",2148.9636,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",1956.7861,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",2450.1026,0,0,7.2738672869272e-311
"insp","Max",1974.5555,5,6,7.2738672869272e-311
"sales","Mean",2244.2263,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",1901.0302,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",1806.4882,215.09403,594.30968,1.59488133699139e-25
"sales","Max",2153.8039,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",2340.4229,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",2200.9278,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",2085.6904,-13.55661,-9.617299,0.0357124491804931
"rd","Max",1804.214,133.6687,135.684,0.0357124491804931
"releases","Mean",1978.7526,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",2066.3582,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",2365.3453,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",2078.2111,6.254692,5.208553,1.487922985421e-134
"insp","Mean",2189.9694,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",1945.6931,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",1926.1978,0,0,7.2738672869272e-311
"insp","Max",1883.6016,5,6,7.2738672869272e-311
"sales","Mean",1651.6203,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",1899.684,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",2087.2752,215.09403,594.30968,1.59488133699139e-25
"sales","Max",1736.629,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",2143.7374,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",1852.1103,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",2021.2467,-13.55661,-9.617299,0.0357124491804931
"rd","Max",2198.9543,133.6687,135.684,0.0357124491804931
"releases","Mean",2413.3825,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",1833.7825,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",1877.1892,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",1910.7173,6.254692,5.208553,1.487922985421e-134
"insp","Mean",2122.9761,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",1876.1743,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",2049.8008,0,0,7.2738672869272e-311
"insp","Max",1963.9289,5,6,7.2738672869272e-311
"sales","Mean",2249.7234,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",2193.9803,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",1981.6665,215.09403,594.30968,1.59488133699139e-25
"sales","Max",2013.016,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",2143.636,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",1969.7353,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",2007.4153,-13.55661,-9.617299,0.0357124491804931
"rd","Max",2227.7932,133.6687,135.684,0.0357124491804931
"releases","Mean",2043.318,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",2030.2513,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",1877.62,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",1986.3307,6.254692,5.208553,1.487922985421e-134
"insp","Mean",1708.7781,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",2266.2156,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",1994.6421,0,0,7.2738672869272e-311
"insp","Max",2065.3125,5,6,7.2738672869272e-311
"sales","Mean",1962.2248,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",1872.7356,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",2269.2568,215.09403,594.30968,1.59488133699139e-25
"sales","Max",2009.7149,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",1699.368,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",2196.8737,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",2443.4414,-13.55661,-9.617299,0.0357124491804931
"rd","Max",2355.6005,133.6687,135.684,0.0357124491804931
"releases","Mean",1698.4201,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",1994.3669,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",1882.3296,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",1872.0989,6.254692,5.208553,1.487922985421e-134
"insp","Mean",1699.5592,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",2006.5456,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",1828.2036,0,0,7.2738672869272e-311
"insp","Max",2215.2282,5,6,7.2738672869272e-311
"sales","Mean",1783.0339,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",1828.1311,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",1967.8074,215.09403,594.30968,1.59488133699139e-25
"sales","Max",1861.8799,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",2083.5614,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",1926.8619,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",1944.1152,-13.55661,-9.617299,0.0357124491804931
"rd","Max",2267.3482,133.6687,135.684,0.0357124491804931
"releases","Mean",2199.373,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",2104.7083,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",1757.4571,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",2106.7913,6.254692,5.208553,1.487922985421e-134
"insp","Mean",2118.6879,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",2041.794,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",2038.5483,0,0,7.2738672869272e-311
"insp","Max",1933.9895,5,6,7.2738672869272e-311
"sales","Mean",1992.7499,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",2006.9338,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",2398.0489,215.09403,594.30968,1.59488133699139e-25
"sales","Max",2117.9876,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",2142.4533,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",2368.125,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",2088.6702,-13.55661,-9.617299,0.0357124491804931
"rd","Max",2094.4957,133.6687,135.684,0.0357124491804931
"releases","Mean",2098.6134,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",1865.2379,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",2328.3426,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",1904.6019,6.254692,5.208553,1.487922985421e-134
"insp","Mean",2203.0138,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",2143.104,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",2170.5402,0,0,7.2738672869272e-311
"insp","Max",2082.0888,5,6,7.2738672869272e-311
"sales","Mean",2069.7701,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",1868.5219,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",1972.8272,215.09403,594.30968,1.59488133699139e-25
"sales","Max",1849.1354,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",1699.8484,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",2168.066,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",1873.7027,-13.55661,-9.617299,0.0357124491804931
"rd","Max",2270.0406,133.6687,135.684,0.0357124491804931
"releases","Mean",2054.1872,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",2015.2973,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",1991.2138,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",1802.7791,6.254692,5.208553,1.487922985421e-134
"insp","Mean",1743.1035,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",2053.0657,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",1824.0021,0,0,7.2738672869272e-311
"insp","Max",1744.3685,5,6,7.2738672869272e-311
"sales","Mean",1805.8449,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",1866.782,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",2376.2184,215.09403,594.30968,1.59488133699139e-25
"sales","Max",1971.5625,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",1751.0897,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",1846.6964,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",1679.1241,-13.55661,-9.617299,0.0357124491804931
"rd","Max",2140.6068,133.6687,135.684,0.0357124491804931
"releases","Mean",1862.5385,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",1807.2998,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",1911.8586,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",1882.3402,6.254692,5.208553,1.487922985421e-134
"insp","Mean",2052.6169,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",2017.9259,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",1686.4459,0,0,7.2738672869272e-311
"insp","Max",1660.063,5,6,7.2738672869272e-311
"sales","Mean",1738.7326,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",1926.7793,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",2191.0539,215.09403,594.30968,1.59488133699139e-25
"sales","Max",2104.407,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",2377.5555,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",1944.0465,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",1850.8464,-13.55661,-9.617299,0.0357124491804931
"rd","Max",1921.153,133.6687,135.684,0.0357124491804931
"releases","Mean",2138.8654,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",1963.8434,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",2141.2489,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",2035.8964,6.254692,5.208553,1.487922985421e-134
"insp","Mean",1952.9656,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",1902.6493,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",1923.0763,0,0,7.2738672869272e-311
"insp","Max",2260.1805,5,6,7.2738672869272e-311
"sales","Mean",2183.0288,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",1968.422,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",1845.3268,215.09403,594.30968,1.59488133699139e-25
"sales","Max",2226.2061,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",2338.4604,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",2114.9404,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",1683.9421,-13.55661,-9.617299,0.0357124491804931
"rd","Max",1777.0498,133.6687,135.684,0.0357124491804931
"releases","Mean",1947.3526,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",1958.4111,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",2107.1758,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",1862.0863,6.254692,5.208553,1.487922985421e-134
"insp","Mean",2153.4908,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",1987.3455,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",2527.0477,0,0,7.2738672869272e-311
"insp","Max",2064.1836,5,6,7.2738672869272e-311
"sales","Mean",1944.0218,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",1786.9162,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",1892.1804,215.09403,594.30968,1.59488133699139e-25
"sales","Max",2410.7858,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",2019.0148,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",1797.1859,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",2035.2084,-13.55661,-9.617299,0.0357124491804931
