year,hhid,cropsystem,farmsize,fworkers,olandvalue,ownland,extvisits,educhead,educspouse,agehead,agespouse,hhavgeduc,lithead,malehead,literacy,hhsize,remmit,distance,comm,avghrsperwker,region1,region2,region3,region4,allagrtechs,seedtechs,seedfertechs,purchtechs,soilwatechs,stotoff_remit,slandvalue,sfarmrev,swageincome,snowageincome,totalland,propownland,fertilizer,urban,drought,_merge
1,2093001105,0,0.364372492,2.5,1415.762207,0.344129562,0,0,0,39,29,0,0,1,2,6,0,0.5,20930011,86.80000305,0,1,0,0,1,1,1,1,0,40.11326218,1415.762207,766.8711548,0,40.11326218,0.364372492,0.944444418,0,0,0,3
0,2093001106,0,0.26720649,4,135.1356812,0.165991902,0,3,1,70,53,1.799999952,0,1,0,8,0,50,20930011,15.00200081,0,1,0,0,1,0,0,0,1,2.162162066,135.1356812,20.27026939,2.162162066,0,0.26720649,0.621212065,0,0,1,3
1,2093001106,1,0.455465585,4,637.0929718,0.190283388,0,0,0,74,58,2,0,1,2,6,0,3.200000048,20930011,83,0,1,0,0,1,1,1,1,0,66.06890106,637.0929565,5.663048744,0,66.06890106,0.455465585,0.417777777,0,0,0,3
0,2093001107,0,0.829959512,2.333333254,743.2464905,1.12348175,0,4,0,29,25,2.666666746,0,1,0,6,0,50,20930011,142.0299988,0,1,0,0,0,0,0,0,0,64.86486816,743.24646,97.53153229,0,64.86486816,1.12348175,1,0,0,0,3
1,2093001107,0,1.214574814,2.333333254,1226.993828,0.423076928,0,0,0,33,28,0,0,1,0,8,0,4,20930011,112,0,1,0,0,1,1,1,1,1,766.8711548,1226.993774,2416.627441,0,766.8711548,1.214574814,0.348333359,0,0,0,3
0,2093001108,1,0.44534412,3.833333492,216.2178421,0.787449419,0,4,0,64,51,1.600000024,0,1,3,12,0,50,20930011,86.41000366,0,1,0,0,1,0,0,0,1,0,216.2178345,48.64864731,0,0,2.002024174,0.39332661,0,0,0,3
1,2093001108,1,0.607287407,3.833333492,566.3048706,0.625506043,0,0,0,68,57,5,1,1,2,8,0,2.5,20930011,72.59999847,0,1,0,0,1,1,1,1,0,0,566.3048706,4038.46167,0,0,1.435222626,0.435825109,0,0,0,3
0,2093001109,1,0.516194344,1,432.4351425,0.540485799,0,7,0,23,23,7,0,0,0,3,0.303871453,50,20930011,161.0500031,0,1,0,0,1,1,1,1,0,564.0876465,432.4351501,75.13513184,1.621621609,562.1621704,1.046558738,0.516440988,0,0,1,3
1,2093001109,1,1.012145758,1,471.9207153,0.178137645,0,0,0,27,27,0,1,0,1,4,18.87682915,3.200000048,20930011,102,0,1,0,0,1,1,1,1,1,148.6550293,471.9207153,2175.790527,0,129.7781982,1.392712474,0.127906978,0,0,1,3
0,2093001110,1,6.611336231,1.875,3216.219475,4.062753201,0,14,1,55,27,6,1,1,2,7,0.146092027,50,20930011,175.3533325,0,1,0,0,1,1,1,1,1,270.4163513,3216.219482,782.7026978,0,270.2702637,6.611336231,0.614513159,0,0,0,3
1,2093001110,1,0.688259125,1.875,4247.286377,1.042510152,1,22,0,59,32,22,1,1,2,7,0,2,20930011,174.5,0,1,0,0,1,1,1,1,1,141.5762177,4247.286133,1727.151123,0,141.5762177,1.042510152,0.99999994,0,0,0,3
0,2093001402,1,0.607287407,4.020833015,540.5410767,1.740890741,0,0,0,30,29,1,0,1,5,9,0,4.5,20930014,54.02999878,0,1,0,0,1,0,0,0,1,4.864864826,540.5410767,15.1351347,4.864864826,0,2.145749092,0.811320722,0,0,1,3
1,2093001402,1,1.012145758,4.020833015,1557.338318,1.222672105,0,4,0,34,33,4,0,1,3,9,0,0.300000012,20930014,151.3333282,0,1,0,0,1,1,1,1,0,619.1599731,1557.338379,3045.265137,0,619.1599731,1.222672105,1,0,0,0,3
0,2093001403,1,0.809716582,3.704545498,540.54216,1.103238821,0,7,1,50,41,6,1,1,4,8,0.012271731,4.5,20930014,32.41749954,0,1,0,0,1,1,1,1,1,1103.796143,540.5421753,2.702702761,0,1103.783813,1.103238821,1,0,0,0,3
1,2093001403,1,1.568825841,3.704545498,2359.603516,1.927125573,0,0,0,54,46,5,1,1,2,11,0,5,20930014,23.65403938,0,1,0,0,1,1,1,1,1,2973.100586,2359.603516,3328.220947,519.112793,2453.987793,1.927125573,1,0,0,0,3
0,2093001406,0,0.101214573,3.166666508,54.05459595,0.115384616,0,3,1,45,42,1.799999952,1,1,2,8,0,4.5,20930014,12.75250053,0,1,0,0,0,0,0,0,0,105.9459457,54.05459595,5.567567348,2.162162066,103.783783,0.115384616,1,0,0,1,3
1,2093001406,1,0.759109318,3.166666508,188.76828,0.101214573,0,0,0,49,44,3,1,1,4,5,0,3,20930014,80,0,1,0,0,1,0,0,0,1,195.3751831,188.76828,430.3916931,0,195.3751831,0.759109318,0.133333325,0,0,1,3
0,2093001407,1,1.417003989,3.6875,1027.028107,1.929149747,0,6,1,44,39,2.666666746,1,1,3,7,0,4.5,20930014,66.02666473,0,1,0,0,1,1,1,1,0,0,1027.028076,121.3513489,0,0,1.929149866,0.99999994,0,0,0,3
1,2093001407,1,1.214574814,3.6875,3539.405518,2.248987913,0,0,0,48,43,2,1,1,6,8,0,2,20930014,101,0,1,0,0,1,1,1,1,0,401.1325989,3539.405518,2102.878662,0,401.1325989,2.248987913,0.99999994,0,0,0,3
0,2093001408,1,1.497975707,1.833333254,648.6508179,1.534412861,0,3,1,35,30,5,0,1,1,4,0.064280495,4.5,20930014,128.0450134,0,1,0,0,1,1,1,1,0,118.9832001,648.6508179,28.36486435,0,118.9189224,2.546558619,0.602543712,0,0,0,3
1,2093001408,1,0.657894731,1.833333254,330.3445129,0.182186231,0,0,1,39,34,2,0,1,0,6,0,3,20930014,154.5,0,1,0,0,1,1,1,1,1,0,330.3445129,579.833252,0,0,1.076923132,0.169172913,0,0,0,3
0,2093001410,1,0.607287407,2,810.8118896,0.874493837,0,6,1,28,21,6,0,1,0,5,0,4.5,20930014,146.5100098,0,1,0,0,1,1,1,1,1,283.783783,810.8118896,108.8288345,0,283.783783,1.526315689,0.572944283,1,0,0,3
1,2093001410,1,0.93117404,2,943.8414307,0.840080976,3,0,0,32,24,0,1,1,2,6,0,2,20930014,160.5,0,1,0,0,1,1,1,1,1,2629.542236,943.8414307,1263.803711,283.1524048,2346.389893,1.244939327,0.6747967,1,0,0,3
0,2093001803,1,0.101214573,3,216.2164917,0.277327925,0,2,1,35,33,3,0,1,4,5,0.058436815,54,20930018,44.51499939,0,1,0,0,1,0,0,0,1,108.1665421,216.2164917,14.8648653,0,108.1081085,0.277327925,1,0,0,0,3
1,2093001803,1,1.012145758,3,2595.563965,0.67813766,0,0,0,39,35,3,0,1,3,5,0,1,20930018,61.33333206,0,1,0,0,1,1,1,1,1,1146.767334,2595.563965,2483.561523,0,1146.767334,1.012145758,0.670000017,1,0,0,3
0,2093001804,0,1.417003989,4.666666508,675.6767578,0.777327955,1,8,1,57,49,7.599999905,1,1,4,9,0.052008767,54,20930018,37.20800018,0,1,0,0,1,1,1,1,0,1010.862793,675.6767578,25.4594593,0,1010.810791,1.417003989,0.548571467,0,0,0,3
1,2093001804,1,1.133603215,4.666666508,2831.524292,1.208502054,0,8,1,61,53,6.666666508,1,1,5,6,0,2,20930018,56,0,1,0,0,1,1,1,1,0,94.38414001,2831.524414,2369.041992,0,94.38414001,1.208502054,1,0,0,0,3
0,2093001805,0,0.151821852,2,81.08135223,0.062753037,0,0,0,61,61,0,0,0,2,4,0.037983932,54,20930018,61.01000214,0,1,0,0,1,1,1,1,0,70.30825806,81.08135223,14.4594593,0,70.2702713,0.151821852,0.413333356,0,0,0,3
1,2093001805,1,0.202429146,2,141.5762177,0.082995951,0,0,0,65,65,0,0,0,1,2,56.63048553,0.100000001,20930018,115,0,1,0,0,0,0,0,0,0,113.2609711,141.5762177,708.4317017,0,56.63048553,0.202429146,0.409999996,0,0,1,3
0,2093001806,1,0.607287407,1.833333373,729.7308044,0.728744864,0,0,0,55,55,1,0,0,2,6,0.055514976,54,20930018,48.61333084,0,1,0,0,1,1,1,1,1,102.7582169,729.730835,4.324324131,0,102.7027054,0.728744864,1,0,0,0,3
1,2093001806,1,0.809716582,1.833333373,825.8612823,1.093117476,0,0,0,59,64,0,0,0,0,6,18.87682915,1.5,20930018,137.6666718,0,1,0,0,1,1,1,1,0,273.7140198,825.8612671,2840.962891,0,254.8371887,1.093117476,1,0,0,0,3
0,2093001807,1,0.759109318,2.25,540.541626,0.477732778,0,12,1,42,36,4.5,1,1,2,8,0,54,20930018,34.01333237,0,1,0,0,1,0,0,0,1,92.97297668,540.541626,14.05405426,0,92.97297668,0.759109318,0.629333317,0,0,1,3
1,2093001807,0,0.404858291,2.25,1179.801819,0.651821852,0,0,0,46,30,0,1,1,4,8,0,0.5,20930018,46,0,1,0,0,1,1,1,1,1,268.5228882,1179.801758,9.910334587,0,268.5228882,0.651821852,1,0,0,0,3
0,2093001808,0,0.303643703,2.5,216.2167587,0.180161938,0,6,1,77,75,6.800000191,1,1,3,5,0.047918189,54,20930018,24.00500107,0,1,0,0,0,0,0,0,0,88.69657135,216.2167664,14.4594593,0,88.64865112,0.303643703,0.593333364,0,0,0,3
1,2093001808,1,0.091093123,2.5,47.19207001,0.060728747,0,0,0,81,79,6,1,1,1,4,14.15762138,0.100000001,20930018,12.25,0,1,0,0,0,0,0,0,0,28.31524277,47.19207001,708.4317017,0,14.15762138,0.091093123,0.666666627,0,0,0,3
0,2093001809,1,1.336032391,4.800000191,945.9492035,1.14372468,5,3,0,40,40,1.5,0,1,2,9,0,54,20930018,110.0299988,0,1,0,0,1,1,1,1,1,9.729729652,945.9492188,41.13513565,0,9.729729652,1.336032391,0.856060624,1,0,0,3
1,2093001809,1,2.024291515,4.800000191,1415.762207,0.886639714,0,1,0,44,42,1,0,1,5,9,0,1.600000024,20930018,104.25,0,1,0,0,1,1,1,1,1,1958.470947,1415.762207,1391.379639,0,1958.470947,2.024291515,0.438000023,0,0,0,3
0,2093001810,0,0.253036439,7,540.541626,0.259109318,0,2,0,57,57,0.666666687,0,0,0,6,0.017531045,54,20930018,43.67333603,0,1,0,0,1,1,1,1,1,129.7472687,540.541626,14.4594593,0,129.7297363,0.461538464,0.561403513,0,0,0,3
1,2093001810,0,0.91093117,7,707.8811035,0.190283403,0,2,0,61,62,4,0,0,7,8,264.2756042,0.5,20930018,94.66666412,0,1,0,0,1,1,1,1,1,583.2940063,707.8811035,25.48371887,0,319.0184021,0.91093117,0.208888888,1,0,0,3
0,2093002201,1,1.174089074,3.761904716,743.2448654,0.807692289,0,0,0,36,36,0,0,0,3,8,0,44,20930022,65.67666626,0,1,0,0,1,1,1,1,1,778.3783569,743.244873,49.7297287,0,778.3783569,1.174089074,0.687931061,1,0,0,3
1,2093002201,1,0.536437213,3.761904716,1085.417648,0.688259125,0,0,0,40,47,7,0,0,4,10,33.03445053,3.200000048,20930022,61,0,1,0,0,1,1,1,1,0,1848.041504,1085.417603,718.2633667,0,1815.00708,0.688259125,1,0,0,0,3
0,2093002202,0,2.935222626,1.75,500.0021667,1.530364394,0,7,1,52,47,2.799999952,1,1,4,7,0.020745069,44,20930022,172.6119995,0,1,0,0,1,1,1,1,1,795.1558838,500.0021667,68.2882843,0,795.1351318,3.14979744,0.485861212,1,0,0,3
1,2093002202,1,0.657894731,1.75,2076.451141,0.951416969,0,0,1,56,50,1,1,1,2,7,0,4.800000191,20930022,80.33333588,0,1,0,0,1,0,0,0,1,49.55167389,2076.451172,2477.58374,49.55167389,0,0.951416969,1,0,0,0,3
0,2093002203,1,1.214574933,2.5,1243.245445,1.14372468,0,10,1,43,41,5.666666508,1,1,3,10,0.017531045,44,20930022,166.5299988,0,1,0,0,1,1,1,1,1,735.1526489,1243.245483,37.63513565,702.7026978,32.43243408,1.214574933,0.941666603,1,0,0,3
1,2093002203,1,0.202429146,2.5,235.9603577,0.082995951,0,10,0,47,46,10,1,1,4,10,94.38414001,4,20930022,44,0,1,0,0,1,0,0,0,1,448.3246765,235.9603577,957.3701172,259.5563965,94.38414001,0.202429146,0.409999996,0,0,0,3
0,2093002204,1,1.923076868,2,594.5954056,1.483805656,0,0,0,52,52,0.5,0,0,0,6,0,44,20930022,64.02333832,0,1,0,0,1,0,0,0,1,97.29730225,594.5953979,15.1351347,0,97.29730225,1.923076868,0.771578968,0,0,0,3
1,2093002204,1,0.404858291,2,943.8414307,0.431174099,0,0,0,56,56,0,0,0,1,4,0,4,20930022,107,0,1,0,0,1,1,1,1,0,75.50731659,943.8414307,428.2680664,0,75.50731659,0.431174099,1,0,0,1,3
0,2093002205,1,2.631578922,3.75,1135.137314,1.542510152,1,14,1,38,31,6.25,1,1,0,10,0.292184055,44,20930022,66.41999817,0,1,0,0,1,1,1,1,1,1838.130127,1135.137329,172.6126251,0,1837.837891,2.631578922,0.586153865,0,0,1,3
1,2093002205,0,0.536437213,3.75,943.8414307,0.451416999,0,0,0,42,37,0,1,1,5,5,0,0.5,20930022,106.5,0,1,0,0,1,1,1,1,1,3813.119385,943.8414307,2682.082764,0,3813.119385,0.536437213,0.841509521,1,0,0,3
0,2093002206,1,0.607287407,1,135.1356812,0.556680143,0,0,0,59,59,2,0,0,0,7,0.017531045,44,20930022,27.15750122,0,1,0,0,1,0,0,0,1,32.44996643,135.1356812,9.297297478,0,32.43243408,0.607287407,0.916666687,0,0,1,3
1,2093002206,0,0.607287407,1,943.8414307,0.429149777,0,1,0,63,63,1,0,0,0,1,47.19348907,3.5,20930022,41,0,1,0,0,1,0,0,0,1,188.7711182,943.8414307,519.112793,0,141.5776367,0.607287407,0.706666708,0,0,0,3
0,2093002207,1,0.708502054,2.666666508,270.271347,0.595141709,0,3,1,52,58,3.333333254,0,0,1,7,0.009349891,44,20930022,40.68000031,0,1,0,0,1,0,0,0,1,17.30664825,270.2713623,3.243243217,0,17.29729843,0.708502054,0.839999974,0,0,1,3
1,2093002207,1,3.036437273,2.666666508,943.8414307,0.516194344,0,0,0,56,57,0,1,0,3,6,47.19207001,6,20930022,90.33333588,0,1,0,0,1,1,1,1,1,188.76828,943.8414307,1196.476929,0,141.5762024,3.036437273,0.170000002,0,0,0,3
0,2093002208,1,2.034412861,1.380952358,1986.490814,2.141700506,8,10,1,38,27,5.666666508,1,1,2,8,0.03506209,44,20930022,167.0800018,0,1,0,0,1,1,1,1,1,1594.629639,1986.490845,132.1621552,0,1594.594604,5.380566597,0.398043662,1,0,1,3
1,2093002208,1,2.307692289,1.380952358,3303.445007,1.398785353,2,10,0,42,29,10,1,1,6,6,755.0731201,2,20930022,109.5,0,1,0,0,1,1,1,1,1,2048.135742,3303.445068,1229.589478,0,1293.062744,2.307692289,0.606140375,1,0,1,3
0,2093002209,1,2.226720572,2.928571463,891.8935165,2.447368383,0,5,1,45,22,3.5,1,1,2,6,0.008765522,44,20930022,130.0700073,0,1,0,0,1,1,1,1,0,16.22498322,891.8934937,173.8609924,0,16.21621704,2.447368383,1,0,0,0,3
1,2093002209,1,1.295546532,2.928571463,3209.060791,1.487854242,0,0,1,49,26,7,1,1,4,8,0,3.5,20930022,65.66666412,0,1,0,0,1,1,1,1,1,273.7140198,3209.060791,1444.195313,0,273.7140198,1.487854242,1,1,0,0,3
0,2093002210,1,1.619433165,3.916666508,2513.514214,4.222671986,0,14,0,49,31,4.666666508,1,1,1,8,0,44,20930022,85.7166748,0,1,0,0,1,1,1,1,1,540.5405273,2513.51416,25.5405407,540.5405273,0,4.222671986,1,0,0,0,3
1,2093002210,1,0.607287467,3.916666508,7078.810547,3.925101042,0,0,0,53,35,6,1,1,6,8,0,5,20930022,143.3333282,0,1,0,0,1,1,1,1,0,519.112793,7078.810547,957.3701172,188.76828,330.3444824,3.925101042,1,0,0,0,3
0,2093002601,0,0.607287407,3.333333492,270.270813,0.275303632,0,10,1,36,26,5.5,1,1,2,4,0,52,20930026,38.10499954,0,1,0,0,0,0,0,0,0,86.48648834,270.270813,26.10810852,0,86.48648834,0.607287407,0.453333348,0,0,1,3
1,2093002601,1,1.236842036,3.333333492,3539.405518,1.036437273,4,0,0,40,31,7,1,1,4,5,0,0.100000001,20930026,55.75,0,1,0,0,1,1,1,1,0,94.38414001,3539.405518,1798.961792,0,94.38414001,1.236842036,0.837970555,0,0,0,3
0,2093002602,0,0.151821852,1.25,540.5410767,0.093117401,0,0,0,42,42,0.400000006,0,1,2,10,0,52,20930026,15.50250053,0,1,0,0,0,0,0,0,0,10.81081009,540.5410767,32.43243408,10.81081009,0,0.151821852,0.613333344,0,0,0,3
1,2093002602,1,0.708501995,1.25,2595.563965,1.012145758,0,0,0,46,48,0,0,1,1,2,0,7,20930026,95,0,1,0,0,0,0,0,0,0,51.91127777,2595.563965,23.596035,0,51.91127777,1.012145758,1,0,0,0,3
0,2093002603,1,0.91093117,3,1081.082703,0.866396725,0,2,0,51,51,1,0,0,3,5,0.032140248,52,20930026,252.0149994,0,1,0,0,1,0,0,0,1,232.4645538,1081.082764,10.05405426,0,232.4324188,1.170040488,0.740484416,0,0,1,3
1,2093002603,0,0.404858291,3,94.38414001,0.202429146,0,5,0,55,55,5,0,0,0,5,11.7980175,7,20930026,27.5,0,1,0,0,1,1,1,1,0,47.19207001,94.38414001,594.6201172,0,35.3940506,0.404858291,0.5,0,0,0,3
0,2093002604,0,2.530364275,2.75,2972.974609,1.755060792,0,14,1,51,43,3.875,1,1,4,11,0,52,20930026,160.4060059,0,1,0,0,1,0,0,0,1,5.94594574,2972.974609,155.8558655,0,5.94594574,2.530364275,0.693600059,0,0,0,3
1,2093002604,0,1.720647812,2.75,19820.66956,1.937246919,0,9,0,55,46,10,1,1,6,7,0,0.5,20930026,75.25,0,1,0,0,1,0,0,1,1,99.10334778,19820.66992,177.6781464,0,99.10334778,1.937246919,1,0,0,0,3
0,2093002605,0,0.303643703,1,432.4329834,0.692307711,0,0,0,69,69,0,0,0,0,1,0.093498908,52,20930026,147.0200043,0,1,0,0,1,1,1,1,0,173.0664825,432.4329834,51.97297287,0,172.9729767,0.894736886,0.77375561,0,0,0,3
1,2093002605,1,0.354250997,1,1179.801788,0.469635665,0,0,0,73,73,0,0,0,0,1,14.15762138,7,20930026,132,0,1,0,0,1,1,1,1,1,84.94573212,1179.801758,2685.22876,0,70.78810883,0.469635665,0.99999994,0,0,1,3
0,2093002607,1,0.708501995,1,783.7848511,0.28744939,0,3,1,59,59,2.5,0,0,0,2,0.023374727,52,20930026,77.03500366,0,1,0,0,1,0,0,0,1,43.80715942,783.7848511,10.16216183,0.540540516,43.24324417,0.708501995,0.405714303,0,0,0,3
1,2093002607,0,0.202429146,1,471.9207153,0.163967609,0,2,1,63,63,1.5,0,0,0,2,18.87682915,0.100000001,20930026,34.5,0,1,0,0,1,0,0,0,1,37.75365829,471.9207153,8.966493607,0,18.87682915,0.202429146,0.810000002,0,0,1,3
0,2093002608,0,0.151821852,3,162.1627045,0.080971658,2,7,0,22,22,7,0,0,0,4,0.213294372,52,20930026,53.02999878,0,1,0,0,0,0,0,0,0,396.9700317,162.1627045,26.10810852,2.162162066,394.594574,0.151821852,0.533333361,0,0,0,3
1,2093002608,1,0.506072879,3,707.8811035,0.082995951,0,0,0,26,22,4,1,1,4,7,0,0.5,20930026,70.33333588,0,1,0,0,1,1,1,1,1,821.1420898,707.8811035,1910.807007,0,821.1420898,0.506072879,0.164000005,0,0,0,3
0,2093002609,1,0.627530336,5.5,1621.622192,1.008097172,0,10,0,48,48,2.5,1,0,1,10,0,52,20930026,65.10250092,0,1,0,0,1,1,1,1,1,1783.783691,1621.622192,291.8919067,1783.783691,0,1.008097172,1,0,0,1,3
1,2093002609,1,0.384615391,5.5,1887.682861,1.14372468,0,16,0,52,52,13,1,0,10,11,0,0.5,20930026,96.16666412,0,1,0,0,1,0,0,0,1,1002.831543,1887.682861,594.6201172,389.3345947,613.4969482,1.14372468,1,0,0,0,3
0,2093002610,1,1.680161953,1,1378.380051,1.085020185,2,13,1,86,30,12.5,1,1,1,4,0.596055508,52,20930026,119.5599976,0,1,0,0,1,1,1,1,1,6811.406738,1378.380005,19.4594593,0,6810.810547,1.680161953,0.645783126,1,0,0,3
1,2093002610,1,0.698380589,1,7550.731445,1.149797559,0,0,1,90,37,9,1,1,3,4,3718.735352,0.100000001,20930026,119.3333359,0,1,0,0,1,1,1,1,1,7437.470703,7550.731445,1004.719238,0,3718.735352,1.149797559,1,0,0,0,3
0,2093002901,1,1.720647693,1.899999976,324.325676,2.78744936,0,1,1,25,19,6,0,1,0,3,0.005843682,50,20930029,83.05999756,0,1,0,0,1,0,0,0,1,12.43827629,324.3256836,11.89189148,1.621621609,10.81081104,2.78744936,1,0,0,0,3
1,2093002901,1,0.425101221,1.899999976,2359.603516,0.712550581,0,0,1,29,24,1,0,1,1,3,0,2,20930029,262.5,0,1,0,0,1,0,1,1,1,148.6550293,2359.603516,2256.960693,35.3940506,113.2609711,0.712550581,1,1,0,0,3
0,2093002902,1,0.273279369,2.800000191,810.8113403,0.510121465,0,4,1,42,33,3.5,0,1,0,9,0.041490141,50,20930029,271.0500183,0,1,0,0,1,1,1,1,1,81.66311646,810.8113403,64.74324036,4.864864826,76.75675964,0.510121465,1,0,0,1,3
1,2093002902,1,0.283400804,2.800000191,2359.603516,0.475708485,0,3,0,46,34,3,1,1,5,10,0,7,20930029,63.25,0,1,0,0,1,1,1,1,1,94.38414001,2359.603516,410.3822327,0,94.38414001,0.475708485,1,0,0,0,3
0,2093002903,1,0.404858291,2,54.05513382,0.311740875,0,5,1,24,15,5,0,1,0,2,0.001168736,50,20930029,102.0200043,0,1,0,0,0,0,0,0,0,2.163330793,54.05513382,34.16216278,0,2.162162066,0.570850194,0.546099246,0,0,0,3
1,2093002903,1,0.253036439,2,0,0,0,6,1,28,20,5.5,0,1,3,4,0,4,20930029,90.5,0,1,0,0,1,1,1,1,0,939.1222534,0,2288.81543,0,939.1222534,0.354251027,0,0,0,0,3
0,2093002904,0,1.012145758,2.25,243.2443237,0.544534385,0,6,0,46,46,5.25,0,0,1,7,0.05376187,50,20930029,36.50500107,0,1,0,0,0,0,0,0,0,99.51322174,243.2443237,34.05405426,0,99.4594574,1.012145758,0.537999988,0,0,0,3
1,2093002904,1,0.91093117,2.25,235.9603577,0.342105269,0,0,0,50,50,0,0,0,3,4,9.438414574,1,20930029,128,0,1,0,0,1,1,1,1,0,33.03445053,235.9603577,4.5304389,0,23.596035,0.91093117,0.375555575,0,0,1,3
0,2093002905,1,0.556680202,1.6875,108.1086502,0.309716582,0,7,1,26,22,9,1,1,1,4,0,50,20930029,63.52000046,0,1,0,0,1,1,1,1,1,540.5405273,108.1086502,70,0,540.5405273,0.556680202,0.556363583,1,0,0,3
1,2093002905,1,1.477732778,1.6875,1274.185974,1.408906817,0,0,0,30,22,0,1,1,2,5,0,3.200000048,20930029,214.5,0,1,0,0,1,1,1,1,1,424.7286377,1274.186035,816.4228516,0,424.7286377,1.813765168,0.776785731,1,0,0,3
0,2093002906,0,0.151821852,2,54.05459595,0.089068823,0,6,1,27,20,5,0,1,0,4,0.014609204,50,20930029,30.00500107,0,1,0,0,0,0,0,0,0,27.04163551,54.05459595,39.7297287,0,27.02702713,0.151821852,0.586666703,0,0,0,3
1,2093002906,1,0.131578952,2,377.5365601,0.082995951,0,0,1,31,25,5,1,1,1,5,28.31524277,3.5,20930029,30.5,0,1,0,0,0,0,0,0,0,201.0382385,377.5365601,816.4228516,23.59603691,149.1269531,0.131578952,0.630769193,0,0,0,3
0,2093002908,1,1.012145758,1,135.1362152,1.024291515,0,0,0,55,55,5.166666508,0,0,4,11,0.042074509,50,20930029,29.65999985,0,1,0,0,1,1,1,1,0,77.87992096,135.1362152,34.16216278,0,77.83784485,1.024291515,1,0,0,0,3
1,2093002908,0,0.202429146,1,141.5762177,0.228744939,0,0,0,59,59,0,0,0,0,4,84.94573212,4,20930029,126,0,1,0,0,0,0,0,0,0,240.6795654,141.5762177,2.359603643,0,155.7338409,0.228744939,1,0,0,0,3
0,2093002909,1,3.441295624,3,1891.894043,1.277327895,0,4,1,46,40,2.799999952,1,1,2,8,0.017531045,50,20930029,73.11499786,0,1,0,0,1,1,1,1,1,32.44996643,1891.894043,146.8468475,0,32.43243408,6.135627747,0.208182111,0,0,0,3
1,2093002909,1,1.163967609,3,6606.889893,1.097166061,0,3,1,50,42,4.666666508,1,1,2,5,0,1.600000024,20930029,201.6666718,0,1,0,0,1,1,1,1,0,0,6606.889648,1752.792236,0,0,1.163967609,0.942608714,0,0,0,3
0,2093002910,1,0.607287407,2.708333492,405.4059448,1.625506163,0,7,1,47,47,2.833333254,1,1,4,12,0.18734844,50,20930029,56.01399994,0,1,0,0,1,1,1,1,1,353.2684326,405.4059448,34.2702713,6.486486435,346.5946045,1.625506163,1,0,0,1,3
1,2093002910,1,2.834008217,2.708333492,4247.286377,3.157894611,0,0,0,51,52,0,1,1,8,10,0,2.5,20930029,171.5,0,1,0,0,1,1,1,1,1,0,4247.286133,2797.546143,0,0,3.157894611,1,1,0,0,3
0,2093003301,0,0.151821852,4.5,364.8664856,0.293522269,0,13,0,37,32,4.333333492,1,1,3,5,0,16,20930033,138.0149994,0,1,0,0,1,1,1,1,1,0,364.8664856,34.59459305,0,0,0.293522269,1,0,0,0,3
1,2093003301,0,0.052631576,4.5,471.9207153,0.101214573,0,0,0,41,32,0,1,1,5,6,0,0.100000001,20930033,22.33333397,0,1,0,0,1,0,0,0,1,151.0146332,471.9207153,714.6767578,0,151.0146332,0.101214573,1,0,0,0,3
0,2093003302,1,2.327935219,4.5,2308.11079,2.819838047,1,0,0,63,58,1.200000048,1,1,4,7,0.146092027,16,20930033,274.0799866,0,1,0,0,1,1,1,1,1,281.2271729,2308.11084,72.5405426,0,281.0810852,6.868421078,0.410551131,0,0,1,3
1,2093003302,1,1.153846145,4.5,5096.743591,2.034412861,0,0,1,67,62,6,1,1,9,10,169.8914642,1,20930033,76.5,0,1,0,0,1,0,0,0,1,434.1670532,5096.743652,953.0438843,0,264.2756042,2.034412861,1,0,0,0,3
0,2093003303,0,0.151821852,2.5,216.2167587,0.200404853,0,2,1,57,40,1.666666627,1,1,1,7,0.002921841,16,20930033,44.51000214,0,1,0,0,1,1,1,1,0,5.408327579,216.2167664,20,0,5.405405521,0.200404853,1,0,0,0,3
1,2093003303,1,1.113360286,2.5,377.5365601,0.165991902,0,0,0,61,43,0,1,1,2,6,0,0.5,20930033,126.3333359,0,1,0,0,1,0,0,0,1,94.38414001,377.5365601,14.15762138,0,94.38414001,1.17813766,0.140893474,0,0,1,3
0,2093003304,0,0.253036439,1,0,0,0,0,0,40,40,0,0,0,0,5,0.004908693,16,20930033,126.0200043,0,1,0,0,0,0,0,0,0,11.78869247,0,20,2.702702522,9.08108139,0.253036439,0,0,0,0,3
1,2093003304,0,0.607287407,1,188.76828,0.269230783,0,3,0,44,55,3,0,1,1,2,1.415762186,0.5,20930033,67,0,1,0,0,1,0,0,0,1,12.26993942,188.76828,49.5516777,9.438414574,1.415762186,0.607287407,0.443333387,0,0,1,3
0,2093003305,0,0.404858291,4,135.1354065,0.151821867,0,9,1,56,53,6,1,1,0,3,0,16,20930033,28.00500107,0,1,0,0,0,0,0,0,0,68.10810852,135.1354065,12.97297287,68.10810852,0,0.404858291,0.37500003,0,0,0,3
1,2093003305,0,0.263157874,4,1415.762207,0.129554659,0,2,0,60,56,12,1,1,4,4,4.719207287,1,20930033,59,0,1,0,0,1,1,1,1,0,134.0254822,1415.762207,7.078810692,20.76451111,108.5417633,0.263157874,0.492307752,0,0,1,3
0,2093003306,1,0.860323846,1.5,162.1632385,0.491902858,1,11,1,34,30,7,1,1,0,4,0.027465302,16,20930033,19,0,1,0,0,1,1,1,1,0,50.83827591,162.1632385,20,0,50.81081009,0.860323846,0.571764767,0,0,0,3
