unihhid,period,cluster_code,children017,hhsize,foodexp,nfoodexp,healthexp,eduexp,hheduc,assign,cgp,remit_amount,cellphone,hungry_adults,hungry_kids
58601,Follow u,38,4,8,386.7262,223.8333,126.6667,0,0,0,0,0,,1,0
58801,Follow u,38,4,9,915.1071,287.6333,97.66666,11.66667,0,0,0,12,,1,1
59101,Follow u,38,1,4,653.9583,104,0.8333333,0,0,0,0,0,,1,1
59201,Follow u,38,2,6,657,94.83333,0,0,2,0,0,0,,0,0
59301,Follow u,38,3,6,724.7857,106,47.5,0,6,0,0,1.5,,1,1
59509,Follow u,38,4,7,699.5834,87.66666,6.666667,0,0,0,0,0,,0,0
59601,Follow u,38,2,4,260.7143,57.33333,0,0,2,0,0,0,,1,1
59801,Follow u,38,1,2,462.7679,124,72.5,20,7,0,0,0,,1,1
60101,Follow u,231,5,7,380.2083,31.66667,18.33333,21.66667,0,1,1,0,,1,1
60301,Follow u,231,3,5,557.6389,27.33333,1.25,0,3,1,0,0,,1,1
60401,Follow u,231,2,6,768.7813,192,0,0,0,1,1,18,,1,1
61101,Follow u,231,2,5,620.7897,447,165,0,0,1,1,0,,1,1
61201,Follow u,231,5,8,1264.464,468,294.1667,0,0,1,0,0,,1,1
61401,Follow u,231,3,6,677.8571,213.6667,225,0,8,1,1,20,,1,1
61501,Follow u,231,8,16,1921.899,34,1.666667,20,6,1,1,0,,1,1
61601,Follow u,102,4,7,1717.673,496.3333,125.25,40,7,1,1,0,,1,1
61701,Follow u,231,3,6,544.806,104,14.41667,83.33334,0,1,1,14,,1,1
62001,Follow u,231,3,7,241.1607,113,21.79167,2.5,5,1,1,5,,1,1
62701,Follow u,231,4,9,552.2798,70.66666,81.66666,0,5,1,1,9,,0,0
63401,Follow u,231,3,7,666.9941,32,246.8333,47.33333,9,1,1,0,,0,1
63701,Follow u,245,1,3,577.2649,126.6667,25.83333,6.666667,5,0,0,0,,1,1
64101,Follow u,245,4,6,238.9881,7.166667,16.66667,0,7,0,0,0,,1,0
64601,Follow u,245,4,8,1077.619,103,230,83.33334,6,0,0,0,,1,1
64801,Follow u,118,1,3,304.1667,126.6667,0,0,7,1,1,0,,1,1
65101,Follow u,247,2,6,927.7084,11.33333,1.166667,100,0,1,1,0,,1,1
65301,Follow u,247,3,4,273.75,36.66666,25,5,5,1,1,0,,1,1
65401,Follow u,247,4,7,445.3869,76.5,1.75,0,0,1,1,0,,1,1
65501,Follow u,247,4,7,1232.31,27.33333,1.75,0,0,1,1,0,,0,0
65701,Follow u,247,4,8,456.25,8.333333,20,13.33333,0,1,1,0,,1,1
65801,Follow u,247,6,11,3452.292,29.33333,1.25,6.666667,0,1,1,0,,0,0
66301,Follow u,247,5,9,1234.048,3.566667,16.66667,6.666667,0,1,1,0,,1,1
66701,Follow u,250,4,6,905.9822,149,0.5,0,3,0,0,0,,1,1
67101,Follow u,250,3,5,130.3571,30.33333,0,0,3,0,0,0,,1,1
67201,Follow u,250,6,8,393.244,35,35.41667,0,0,0,0,0,,1,1
67801,Follow u,250,4,8,725.6548,304.4,31.66667,0,8,0,0,15,,1,1
68001,Follow u,250,2,7,518.8214,270,35.41667,16.66667,4,0,0,0,,0,0
68301,Follow u,250,3,5,527.9465,180.3333,1,0,0,0,0,20,,1,1
68401,Follow u,250,6,8,557.1837,59.66667,10,10,0,0,0,0,,1,1
68601,Follow u,250,5,12,1135.969,12.33333,145,0,3,0,0,0,,1,1
68701,Follow u,250,4,7,921.8733,175.6,121.25,0,5,0,0,0,,0,0
68801,Follow u,250,3,6,617.6446,179.6667,4.166667,0,0,0,0,0,,1,1
69601,Follow u,250,3,5,484.4941,30.33333,0,0,2,0,0,0,,0,0
69701,Follow u,250,7,11,1333.119,244.5,68.33334,26.66667,2,0,0,28,,1,1
69801,Follow u,250,2,4,849.494,200.5,66.83334,165.8333,0,0,0,0,,1,0
70601,Follow u,120,2,4,551.8453,121.3333,0,0,2,1,1,0,,1,1
70701,Follow u,118,3,7,356.3095,160.6667,14.16667,83.33333,4,1,1,0,,1,1
70901,Follow u,120,9,12,1099.345,103.5,11.66667,3.333333,6,1,1,0,,1,1
71101,Follow u,120,4,5,1247.917,80.66666,25,0,7,1,1,0,,0,0
71201,Follow u,118,1,4,386.7262,340.5334,16.66667,50,6,1,1,15,,1,0
71301,Follow u,118,2,4,578.7857,471.6667,19.91667,0,3,1,1,0,,1,1
72101,Follow u,118,0,3,590.0833,332.8666,4.166667,0,5,1,1,100,,1,
72201,Follow u,120,2,5,950.1917,273,0,0,1,1,1,0,,1,1
72309,Follow u,102,1,2,612.6786,801.0001,15.83333,0,9,1,1,0,,0,0
72701,Follow u,120,2,5,389.4202,196,6.166667,93.33334,3,1,1,0,,1,1
73101,Follow u,120,2,6,513.303,308.3333,12.5,0,4,1,1,0,,1,1
73201,Follow u,118,2,6,288.5238,415.6667,12.5,0,7,1,1,12.5,,0,0
73401,Follow u,120,2,3,512.7381,281.2333,4.583333,0,7,1,1,0,,1,1
73501,Follow u,118,2,4,894.0849,248.0833,132.5,0,9,1,1,0,,1,1
73601,Follow u,110,2,6,1503.453,616,68.75,0,7,0,0,0,,1,1
73701,Follow u,111,2,4,614.4694,329,29.16667,268.6667,7,0,0,0,,1,1
73801,Follow u,111,3,5,1038.15,113.5,45,143.3333,7,0,0,0,,1,1
73901,Follow u,111,2,3,534.4643,89.66666,17.91667,71.66666,6,0,0,0,,1,1
74109,Follow u,9999,1,4,1114.243,291.1667,4.333333,3.333333,8,0,0,7,,1,1
74301,Follow u,36,3,5,449.0803,92.33333,114.375,43.33333,6,1,0,0,,0,0
74409,Follow u,36,1,3,638.7501,250,100,0,0,1,0,0,,0,0
74601,Follow u,42,4,6,648.3095,205.6667,5.833333,3.333333,0,1,1,0,,1,0
75301,Follow u,42,5,9,1507.798,196.6667,3.333333,0,0,1,1,0,,1,1
75501,Follow u,42,5,12,1374.833,243,148.3333,80.33334,0,1,1,0,,0,0
75801,Follow u,42,1,4,1096.738,220,7.083333,6.666667,0,1,1,0,,1,1
75901,Follow u,42,2,4,304.1667,111.3333,0,0,4,1,1,0,,0,0
76201,Follow u,42,0,2,134.7024,129,0,62.66667,2,1,0,0,,0,
76301,Follow u,42,3,5,470.1548,220.6667,11.66667,13.33333,0,1,0,0,,0,0
76601,Follow u,42,1,6,2917.393,321.3333,196.25,16.66667,4,1,1,0,,1,1
76801,Follow u,42,2,3,293.7381,275.3333,0,0,7,1,1,0,,1,1
76901,Follow u,42,6,8,582.2619,353,205.8333,70,7,1,1,0,,0,0
77009,Follow u,42,3,5,456.25,135.3333,0.3333333,0,4,1,0,12.5,,1,1
77101,Follow u,42,3,6,840.369,205,29.58333,24.66667,0,1,1,0,,1,1
77601,Follow u,42,2,4,597.4702,178.3333,0.8333333,0,0,1,1,10,,1,1
77701,Follow u,42,2,4,425.8333,129.3333,1.666667,0,5,1,1,0,,1,1
77901,Follow u,42,2,3,219.869,129.3333,15.83333,3.333333,9,1,0,0,,1,1
78001,Follow u,42,4,9,695.2381,78.66666,25,0,0,1,1,5,,1,1
78101,Follow u,42,4,9,927.7084,151.6667,27.5,0,2,1,1,5,,0,0
78201,Follow u,42,3,6,338.9286,189.3333,92.91666,99.33334,3,1,1,0,,0,0
78401,Follow u,42,2,4,450.1667,77.66666,12.5,0,6,1,1,0,,1,1
78501,Follow u,42,5,8,1917.336,228.6667,15.83333,200,0,1,1,0,,1,0
78601,Follow u,105,1,9,866.0059,688.6,252.25,0,6,1,1,12,,0,0
78801,Follow u,106,4,6,872.5239,175.3333,47.08333,0,4,1,1,0,,1,0
78901,Follow u,105,5,10,1555.595,97.33333,16.08333,50,6,1,1,30,,1,1
79001,Follow u,105,2,4,1134.107,311.4333,199.1667,66.66666,5,1,1,2,,1,1
79601,Follow u,105,5,7,395.4167,379.6667,22.33333,0,7,1,1,0,,1,1
79701,Follow u,106,5,7,1095,300.8333,13,0,0,1,1,0,,1,1
79801,Follow u,106,3,5,439.9554,179,13.33333,0,4,1,1,0,,1,1
80201,Follow u,106,1,3,217.2619,108,24.16667,0,0,1,1,34.5,,1,1
80301,Follow u,106,2,4,656.1309,145,0,0,10,1,1,0,,1,1
80501,Follow u,105,4,7,625.7143,139,55.83333,0,5,1,1,0,,1,0
80601,Follow u,105,5,6,1093.262,381.8333,137.5,0,8,1,1,0,,1,1
80701,Follow u,105,6,10,438.0435,290,36.16667,16,7,1,1,16,,0,0
80901,Follow u,105,3,4,299.8214,132,0,0,0,1,0,0,,1,1
81101,Follow u,106,1,4,430.1786,286.6667,39.16667,0,0,1,1,0,,1,1
81201,Follow u,106,1,4,651.7858,45.33333,0,16.66667,4,1,1,2,,1,0
81701,Follow u,224,1,4,625.6368,165.0667,106.5,0,6,0,0,0,,1,1
82501,Follow u,224,3,7,460.5952,279.5,0,0,0,0,0,0,,1,1
82801,Follow u,224,3,5,230.2976,40.66666,16.66667,0,5,0,0,0,,1,1
83101,Follow u,224,2,4,225.9524,39.33333,7.5,0,6,0,0,0,,1,1
83301,Follow u,224,4,6,282.4405,33.66666,25,3.333333,6,0,0,0,,1,1
83502,Follow u,224,4,7,1009.399,741,357.0833,100,7,0,0,0,,0,0
83701,Follow u,210,3,9,856.0119,257.3333,44.16667,0,8,0,0,0,,0,0
83809,Follow u,210,1,3,658.7382,360.6667,0,0,10,0,0,0,,0,0
84601,Follow u,210,3,4,364.131,58.33333,0,0,6,0,0,0,,1,1
84901,Follow u,224,1,4,493.1845,234,52.33333,0,0,0,0,0,,1,1
85001,Follow u,210,3,7,700.0178,200.8333,8.333333,218,8,0,0,0,,1,1
85101,Follow u,224,4,8,252.8929,183.6667,2.5,0,0,0,0,0,,1,0
85201,Follow u,224,4,10,1010.398,419.8334,223.3333,5.333333,7,0,0,0,,1,1
86101,Follow u,224,3,5,1143.739,630.6667,5.916667,83.33333,3,0,0,0,,1,1
86601,Follow u,224,2,6,428.006,296.8333,0,0,5,0,0,0,,1,1
86901,Follow u,224,1,2,232.9048,105.3333,3.25,0,5,0,0,0,,1,1
87401,Follow u,11,1,5,564.881,94,0,0,5,0,0,0,,0,0
87501,Follow u,11,2,6,406.2798,92.33333,3.541667,0,6,0,0,1,,1,1
87901,Follow u,11,4,6,338.9286,279.3333,42.5,0,7,0,0,0,,0,0
88101,Follow u,12,4,6,438.869,162.3333,27.91667,0,6,0,0,0,,0,0
88701,Follow u,12,2,5,791.4417,271.6667,199.5,0,7,0,0,0,,0,0
88901,Follow u,12,3,5,473.631,143.3333,113.5,21.66667,5,0,0,0,,0,0
89101,Follow u,12,1,5,301.994,224.3333,13.5,29,5,0,0,0,,1,1
89201,Follow u,12,2,7,400.9786,116.8333,119.0833,13.66667,0,0,0,0,,1,0
89401,Follow u,11,3,6,439.9553,123,0,0,5,0,0,0,,1,1
89501,Follow u,11,3,10,401.25,337.5,70,20,3,0,0,0,,1,1
89801,Follow u,11,4,6,225.9524,486.3334,375.4167,0,5,0,0,0,,0,0
89901,Follow u,11,3,6,569.2262,201.1667,0.5833333,16,6,0,0,0,,1,1
90101,Follow u,11,1,7,895.9881,306.3333,217.1667,0,7,0,0,102,,0,0
90201,Follow u,12,3,7,673.512,242,12.91667,0,0,0,0,0,,0,0
90401,Follow u,12,3,6,343.2738,206,111.25,18.33333,3,0,0,0,,1,1
90509,Follow u,12,2,5,360.6548,161.6667,259.5417,2,0,0,0,12,,0,0
90701,Follow u,12,3,7,387.9429,135.6667,161.25,9.333333,7,0,0,36,,1,1
90801,Follow u,11,1,4,275.0536,231,2.916667,0,9,0,0,60,,0,0
90901,Follow u,12,1,3,234.6429,322.3333,0,0,7,0,0,0,,0,0
91101,Follow u,4,2,4,790.8333,199,16.66667,0,8,0,0,0,,1,1
91401,Follow u,4,1,4,769.1072,152,5.833333,0,6,0,0,0,,1,1
91601,Follow u,4,4,8,586.6071,334,120.8333,70,4,0,0,0,,1,1
91901,Follow u,4,5,9,658.8095,368,366.6667,53.33333,8,0,0,0,,1,1
92001,Follow u,4,6,8,732.1726,208.3333,211.6667,8.666667,7,0,0,0,,1,1
92301,Follow u,7,1,3,184.6726,256,0,0,4,0,0,0,,0,0
92401,Follow u,7,3,6,356.0054,145.3333,4.916667,0,0,0,0,0,,1,0
92601,Follow u,7,4,8,680.0298,315.5,5.375,0,9,0,0,0,,1,0
92801,Follow u,7,4,6,822.1191,188.5,5,0,6,0,0,0,,1,0
92901,Follow u,7,1,3,460.5953,223,1.666667,0,10,0,0,0,,0,0
93301,Follow u,7,2,4,438.4345,217.3333,11.66667,0,6,0,0,0,,1,1
93401,Follow u,7,4,6,288.9583,136.3333,171.3333,0,8,0,0,0,,1,1
94201,Follow u,11,3,4,197.7083,147.6667,13.75,22.66667,4,0,0,0,,1,1
94401,Follow u,4,3,5,206.3988,107.3333,19.58333,34.33333,9,0,0,0,,1,1
94809,Follow u,4,2,3,234.6429,130.3333,8.333333,50,11,0,0,0,,1,1
94901,Follow u,4,3,5,215.0893,131.3333,0,0,3,0,0,0,,1,1
95001,Follow u,4,2,7,425.8333,389.3333,11.66667,13.33333,6,0,0,0,,1,1
95301,Follow u,65,3,7,721.5328,98.49999,75.08334,0,8,1,1,0,,1,1
95601,Follow u,65,4,8,721.2382,392,34.83333,0,0,1,1,0,,1,1
95701,Follow u,65,3,4,852.9703,161,91.66666,0,6,1,1,0,,1,1
95909,Follow u,65,7,9,1768.012,750.9999,223.3333,0,9,1,1,240,,0,0
96001,Follow u,65,5,7,458.1329,268.3333,158.75,0,2,1,1,0,,0,0
96301,Follow u,65,4,7,814.6888,479.6667,208.75,13.33333,8,1,1,40,,1,1
96401,Follow u,65,3,5,448.1751,204,176.3333,93.33333,2,1,1,0,,1,1
96501,Follow u,65,2,4,575.4543,278.3333,109.1667,58.33333,0,1,1,0,,1,1
96901,Follow u,65,2,3,801.6964,395,70.4,204.6667,7,1,1,0,,1,1
97001,Follow u,65,3,9,700.6786,630,200.8333,0,0,1,1,15,,1,1
97101,Follow u,65,2,3,465.8095,310.0333,90.33334,79.33334,2,1,1,0,,1,1
97801,Follow u,65,4,7,769.5417,93,104.5833,0,0,1,1,16,,1,0
97901,Follow u,65,8,10,386.7262,329,273.8333,21,6,1,1,12,,1,1
98001,Follow u,65,3,4,390.2458,217.5,146,46.33333,7,1,1,0,,1,1
98201,Follow u,65,5,6,260.7143,231.1667,67.91666,50,6,1,1,0,,1,1
98401,Follow u,65,3,7,747.3809,301.6667,19.33333,0,1,1,1,0,,1,1
98501,Follow u,65,4,6,393.6786,258.6667,196,0,3,1,1,0,,1,1
98601,Follow u,65,1,4,495.3572,121.5,21.16667,0,6,1,1,5,,1,1
98701,Follow u,65,3,6,1386.131,590.6667,114.5833,0,5,1,1,0,,1,1
98801,Follow u,58,5,7,325.806,233,72.29166,28,4,0,0,0,,1,1
99109,Follow u,58,6,10,810.1913,237.8333,33.70833,114.3333,3,0,1,0,,1,1
99201,Follow u,59,3,5,586.6072,66,111.1667,0,0,0,0,0,,0,1
99301,Follow u,3,3,6,492.0982,327.6667,51.66667,0,12,1,1,0,,1,1
99401,Follow u,3,1,4,295.4762,107.6667,128.75,56,1,1,1,0,,1,1
99701,Follow u,3,1,4,319.375,134.6667,80,1,5,1,1,0,,1,1
99801,Follow u,3,2,3,141.2202,127.9269,0,0,7,1,1,0,,1,1
99901,Follow u,3,3,4,571.6161,38.33333,27.5,0,7,1,1,0,,1,0
100001,Follow u,3,6,13,666.3096,336.3333,90.5,0,0,1,1,0,,1,1
100201,Follow u,3,5,8,955.9524,298.6667,71.66666,0,6,1,1,0,,1,1
100401,Follow u,3,1,2,280.2679,103.3333,57.5,3.333333,7,1,1,0,,1,1
100901,Follow u,3,2,3,597.4702,85.33333,11.66667,0,3,1,1,0,,1,1
101501,Follow u,3,2,5,756.0714,172,37.08334,6.666667,4,1,1,18,,1,1
101901,Follow u,3,2,4,336.756,91.66667,3.333333,0,2,1,1,0,,1,0
102409,Follow u,9999,4,12,1449.137,820,137.5,80,5,1,1,0,,0,0
102501,Follow u,3,3,4,974.2025,476,0,9.666667,4,1,1,0,,0,0
103001,Follow u,3,4,7,512.7381,241.3333,95.75,0,7,1,1,12,,0,0
103101,Follow u,3,1,3,304.1667,218,0,0,12,1,1,0,,1,1
103201,Follow u,3,4,7,944.0031,69.66666,299.1667,0,7,1,1,10,,1,1
103401,Follow u,102,2,5,899.4644,434.3333,0.5833333,3.333333,6,1,1,0,,1,0
103601,Follow u,102,5,8,869.7429,303.8333,372.0833,50,4,1,1,0,,0,0
103901,Follow u,102,8,11,2222.155,32.16667,50.41667,180,0,1,1,0,,1,1
104101,Follow u,102,2,5,603.9881,386.3333,252.6667,0,0,1,1,180,,0,0
104401,Follow u,102,3,4,243.3333,274.6667,0,0,4,1,1,0,,1,0
104701,Follow u,102,3,5,716.5297,152.3333,50.83334,40,6,1,1,0,,1,1
104801,Follow u,102,5,9,685.722,505.1666,5.166667,20,7,1,1,10,,1,0
105001,Follow u,102,2,3,704.7107,206.3333,40,6.666667,7,1,1,0,,0,0
105301,Follow u,102,4,7,762.3929,423.6667,173.3333,0,5,1,1,0,,1,1
105501,Follow u,102,2,4,356.3095,653.3334,0,0,6,1,1,0,,1,1
105701,Follow u,102,4,9,359.6119,438.6667,90.25,73.33334,6,1,1,20,,0,0
105801,Follow u,102,1,3,374.4727,118.3333,40.83333,0,10,1,1,0,,0,0
106001,Follow u,102,3,8,1091.958,329.3333,95.08334,101.3333,8,1,1,0,,1,1
106201,Follow u,102,2,5,564.881,152.3333,265.8333,13.33333,3,1,1,0,,1,0
106401,Follow u,102,4,7,462.7679,189.8333,151.6667,0,0,1,1,84,,1,1
106701,Follow u,102,3,6,632.9761,535,47.16667,2.666667,4,1,1,0,,1,1
106801,Follow u,93,1,3,496.2262,272.5,29.16667,0,4,1,1,0,,0,0
107001,Follow u,93,5,10,530.4667,155,17.5,41.5,5,1,1,3,,0,0
107401,Follow u,95,1,6,960.2977,115.3333,33.33333,6.666667,8,1,1,14,,1,1
107601,Follow u,95,0,5,479.975,123,0,0,6,1,1,13,,0,0
107901,Follow u,93,4,7,825.5952,415.3333,189.5833,4,7,1,1,0,,1,1
108101,Follow u,95,1,4,325.8929,279.6667,115,5,0,1,0,24,,1,1
108201,Follow u,95,3,6,514.9107,235,81.66666,3.333333,9,1,1,0,,1,0
108401,Follow u,95,4,5,773.0613,663,370.8333,0,7,1,1,0,,1,1
108501,Follow u,95,1,3,575.7441,376.8333,19.16667,18,0,1,1,0,,1,1
109001,Follow u,95,2,3,674.0768,361.5,193.6667,16.66667,4,1,1,0,,0,0
109101,Follow u,93,4,6,1014.179,244,17.5,3.333333,7,1,1,0,,1,1
109501,Follow u,93,0,2,378.0357,110.6667,16.66667,0,1,1,1,0,,1,
109801,Follow u,93,1,5,395.4167,173.3333,26,100,8,1,1,0,,0,0
110001,Follow u,95,3,5,788.6607,527.6666,79.16666,0,5,1,1,0,,0,0
110109,Follow u,95,3,5,392.9399,410.3333,5,14.66667,9,1,1,108,,1,1
110201,Follow u,93,2,3,578.3512,421.6667,170,0,8,1,1,0,,1,1
111101,Follow u,54,4,6,585.0428,938.6667,29.16667,55.66667,7,1,1,24,,1,1
111201,Follow u,54,1,6,1568.911,414.6667,15.83333,0,2,1,1,0,,0,0
111301,Follow u,54,2,3,547.5,360.6667,19.16667,0,0,1,1,0,,1,1
111401,Follow u,54,3,5,574.0833,564,50.41667,0,0,1,1,0,,0,0
111501,Follow u,54,9,15,2039.568,1267,292.5,67.33334,0,1,1,60,,0,0
111601,Follow u,53,5,6,907.7202,562.5,404.3333,50,6,1,1,0,,1,1
111701,Follow u,53,6,7,313.2048,277.5,214.1667,53.33333,6,1,1,0,,1,1
111801,Follow u,53,4,7,1014.613,431,119.25,6.666667,7,1,1,0,,1,1
111901,Follow u,53,3,5,1052.417,633.6667,15.41667,0,0,1,1,72,,1,1
112001,Follow u,53,2,5,525.7738,124.6667,185,0,8,1,1,0,,1,1
112101,Follow u,105,4,10,2570.208,420.3333,58.75,0,8,1,1,0,,1,1
112201,Follow u,105,3,7,1122.027,156.5667,13.5,0,6,1,1,7.5,,0,0
112301,Follow u,105,6,9,2353.381,337,0.8333333,35.83333,7,1,1,0,,1,1
112401,Follow u,106,1,3,293.3036,315.1667,0,0,0,1,1,20,,1,1
112501,Follow u,106,2,4,609.637,358.3333,30,0,2,1,1,0,,0,0
112601,Follow u,106,2,3,199.881,248,28.33333,0,4,1,1,0,,1,1
112801,Follow u,116,2,4,641.7916,135.5,40.16667,0,7,1,0,0,,1,1
113101,Follow u,114,2,3,412.7976,355.6667,115,0,6,1,1,0,,1,1
113201,Follow u,114,4,7,875.5654,600.2333,11.66667,0,0,1,1,0,,1,1
113401,Follow u,114,1,2,920.0607,334.6667,6.666667,0,5,1,1,0,,1,1
113801,Follow u,114,2,4,968.9881,284.6667,4.166667,100,5,1,1,0,,1,1
114201,Follow u,116,0,3,511.869,149.5,0,0,9,1,0,0,,1,
114801,Follow u,114,1,2,606.1607,268.6667,0,0,9,1,1,0,,1,1
114901,Follow u,114,4,7,404.1072,233,17.58333,0,10,1,1,0,,1,1
115101,Follow u,116,2,4,367.1726,81,140.75,0,1,1,0,6,,1,1
115401,Follow u,116,4,8,810.3868,153.4667,25.83333,0,1,1,0,0,,1,1
115701,Follow u,114,5,8,942.0476,246,224.1667,0,7,1,1,0,,1,1
115801,Follow u,114,6,14,849.4506,585.1334,135,0,4,1,1,50,,1,1
116101,Follow u,116,5,8,684.375,273.6667,246.5,0,1,1,1,0,,1,1
116201,Follow u,116,3,6,1404.598,427.5,40.16666,4.666667,4,1,1,0,,0,0
116301,Follow u,116,3,7,1047.202,65.5,181,13,6,1,1,0,,1,1
116501,Follow u,206,2,5,813.7328,342.6667,85.25,0,10,1,1,18,,0,0
116901,Follow u,206,2,9,282.4405,40,25,6.666667,5,1,1,0,,1,1
117301,Follow u,206,4,7,855.1428,285.1667,195.8333,0,10,1,1,0,,0,0
117401,Follow u,15,2,4,252.0238,189,34.58333,10,0,0,0,0,,0,0
117501,Follow u,206,6,10,1356.583,463.3333,181.8333,155,7,1,1,10,,0,0
117601,Follow u,206,2,4,450.1667,501,0,0,6,1,1,0,,1,1
117701,Follow u,206,3,7,260.7143,43.33334,168.3333,0,9,1,1,0,,1,1
117809,Follow u,206,5,8,1187.191,235.6,38.33333,0,6,1,1,15,,1,1
118001,Follow u,206,1,3,252.0238,66,10,0,6,1,1,0,,1,1
118301,Follow u,206,4,7,576.6131,438.1333,107.9167,0,6,1,1,0,,1,0
118409,Follow u,206,1,3,737.5172,205.6,37.5,0,2,1,1,0,,0,0
118801,Follow u,214,3,8,619.1964,265.6667,15.83333,88,7,1,1,0,,1,1
118901,Follow u,214,7,10,451.9048,48.33333,43.33333,7.666667,0,1,1,0,,1,1
119001,Follow u,214,3,9,823.8571,239,8.333333,0,0,1,1,0,,1,1
119301,Follow u,214,6,10,1638.807,609.1667,499.5833,45.66667,7,1,1,0,,1,0
119701,Follow u,214,8,14,1201.458,678,83.33334,5,0,1,1,0,,0,0
119801,Follow u,214,1,3,292.1738,192.5667,96.66666,0,0,1,1,0,,1,1
120101,Follow u,214,6,11,1419.155,368.9666,156.8333,36,0,1,1,20,,1,1
120201,Follow u,214,4,9,306.3393,65,29.16667,0,2,1,1,0,,1,1
120301,Follow u,214,3,5,312.8571,65.66666,169.1667,0,9,1,1,0,,1,1
120501,Follow u,209,1,2,366.3905,107.5,12.66667,0,0,1,1,0,,,
120601,Follow u,209,0,2,360.2811,69.5,0,0,6,1,0,0,,1,0
120901,Follow u,209,2,4,499.7024,68,33.33333,0,6,1,1,10,,1,1
121001,Follow u,209,1,3,130.3571,22.66667,8.75,0,4,1,1,0,,1,1
121101,Follow u,209,4,6,230.2976,48,27.5,0,2,1,1,0,,1,1
121201,Follow u,209,3,7,524.7745,346.3333,32.08333,0,0,1,1,0,,1,0
121301,Follow u,213,1,4,311.119,95.39999,24.58333,0,7,1,1,3,,1,0
121601,Follow u,213,1,2,99.72322,21.66667,0,0,5,1,1,0,,0,0
121901,Follow u,213,3,7,493.9087,163.6667,3.333333,0,0,1,1,4,,0,0
122201,Follow u,213,2,4,724.5685,128.6667,103.3333,25,5,1,1,48,,0,0
122401,Follow u,213,2,4,433.5389,189.6667,50,20,0,1,1,0,,0,0
122601,Follow u,213,4,11,440.6071,62.33333,44.16667,53.33333,3,1,1,1,,1,1
122709,Follow u,9999,4,8,1405.25,739.8333,71.16666,28.66667,7,1,1,3,,0,0
122801,Follow u,213,3,5,569.2262,268.5,265.4167,28.66667,0,1,1,20,,1,1
123101,Follow u,213,2,3,210.3095,57,20,0,5,1,1,0,,1,1
123201,Follow u,213,4,11,577.9167,237.5,26.83333,0,0,1,1,0,,1,1
123301,Follow u,21,4,7,417.1429,144,40,23.33333,9,1,1,0,,1,1
123401,Follow u,24,5,9,312.8571,259,3.333333,6.666667,3,1,1,0,,1,1
123501,Follow u,21,3,6,365,140.3333,0,36.66667,5,1,1,0,,1,1
123701,Follow u,24,3,5,228.125,167.3333,62.5,0,4,1,1,0,,1,1
123901,Follow u,24,2,7,678.0596,925,479.6667,217.6667,7,1,1,0,,0,0
124101,Follow u,24,3,10,882.0834,988.8334,3.5,27.33333,7,1,1,18,,0,0
124201,Follow u,21,4,6,130.3571,143.6667,18.91667,0,12,1,1,0,,1,1
124401,Follow u,21,4,8,898.7798,525.3334,34.58333,0,7,1,1,0,,1,0
124501,Follow u,24,4,6,777.7977,192.6667,2.083333,3.333333,2,1,1,0,,0,0
124601,Follow u,24,4,9,725.2203,148.8333,293.25,43.33333,10,1,1,0,,1,1
125201,Follow u,24,1,7,644.8333,250,5.833333,53,1,1,1,0,,0,0
125501,Follow u,24,0,3,134.7024,151.6667,0,76.66666,0,1,1,0,,1,
125701,Follow u,24,6,9,1312.262,219,67.5,3.333333,1,1,1,0,,0,0
126201,Follow u,24,1,3,257.6726,309.6667,10,75,4,1,1,0,,1,0
126401,Follow u,21,8,15,1016.786,596.0001,2.916667,0,3,1,1,0,,1,1
126501,Follow u,21,3,6,328.0655,189.1667,105.8333,3.333333,2,1,1,0,,1,1
126601,Follow u,21,5,10,968.988,561.8333,40.33333,3.333333,9,1,1,0,,1,0
126901,Follow u,21,1,3,147.7381,55,14.16667,0,4,1,1,0,,1,1
127001,Follow u,21,2,4,265.0595,91.33334,29.83333,0,0,1,1,0,,1,1
127401,Follow u,183,3,7,617.0239,240.3333,6.833333,0,2,0,0,0,,1,1
127501,Follow u,183,1,5,530.119,259,0,0,7,0,0,0,,1,1
127601,Follow u,183,2,5,630.0595,65,10,0,4,0,0,0,,1,1
127701,Follow u,183,3,5,232.4702,146.6667,51.66667,0,0,0,0,24,,1,1
128101,Follow u,183,2,3,221.6071,293.3333,57.5,0,12,0,0,0,,1,1
128201,Follow u,183,1,4,849.494,193,217.0833,0,6,0,0,0,,1,0
128301,Follow u,183,4,6,866.875,79.33333,228.75,0,7,0,0,0,,1,1
128701,Follow u,183,3,9,456.25,100.1667,50,25,6,0,0,0,,1,1
129401,Follow u,221,4,7,682.2024,839.0001,12.5,0,0,0,0,0,,1,1
129601,Follow u,221,2,4,121.1452,123.4667,180,0,0,0,0,0,,1,1
130001,Follow u,221,4,8,566.6191,455.5,28.75,0,3,0,0,10,,1,1
130101,Follow u,221,3,8,940.7441,222.6667,101.9167,19.66667,0,0,0,24,,1,1
130301,Follow u,221,2,5,299.3,96,0.8333333,16,7,0,0,0,,0,0
130701,Follow u,221,3,7,633.125,258.6667,12.5,13.33333,2,0,0,0,,0,0
131001,Follow u,221,2,8,1082.833,803.5,0,0,6,0,0,8,,1,1
131101,Follow u,221,2,4,1128.371,188.6667,6.333333,4.666667,0,0,0,0,,1,1
